week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2023-00,0.2615843294270383,1.0565315891263514,0.22889182730251723,0.8799751909755095,12.0
2023-01,-0.17055894086054948,0.9988186525063725,0.15909320150065126,1.1662638028532493,209.0
2023-02,-0.010281059342211556,0.9786711780282175,-0.11543627424240427,0.8488803324854683,167.0
2023-03,-0.06516922199980929,1.0212213962070726,0.21145434415651027,1.2027167468467177,163.0
2023-04,-0.10534214222870206,0.9368182357820768,0.11023460045720512,1.0863782213453321,169.0
2023-05,0.19565869001680367,0.9529710883976054,0.1167144698213727,1.2068711234881133,149.0
2023-06,-0.03406600610223632,1.1013257171079307,-0.10967992040960683,0.8046864249673491,161.0
2023-07,-0.07483735760204455,0.9524411760431215,0.09946046654479021,1.0636872044139616,129.0
2023-08,-0.09028969084339143,0.9956511027567091,-0.12347641860761187,0.9605494281091222,146.0
2023-09,0.14452004274750532,1.0541053345353912,0.1172920509077244,1.0825897014639243,204.0
2023-10,-0.07923683178598996,0.9993280364402565,-0.05972703718811023,0.9594622787083266,154.0
2023-11,0.13595124926940835,1.1105263690054963,-0.16982538581459802,0.8738746963844546,152.0
2023-12,0.05541415259497546,0.9370700565093367,0.16425863731081644,1.3817201480276655,120.0
2023-13,0.11331640461098719,0.9539957946869285,-0.04328450511516567,0.93823604421432,165.0
2023-14,0.04447737693703917,0.8338379258033141,0.012248811207346258,1.0063378213011975,127.0
2023-15,0.0824854494963833,0.9121198459613369,0.11951343831500572,1.0793604014344742,141.0
2023-16,-0.09333247622352572,0.9855234540696494,0.11876576386189046,1.1405314800652468,125.0
2023-17,-0.029843783946231,1.0717966488900623,-0.07683088771839683,0.9907447043994014,176.0
2023-18,0.09722164104296398,0.8139030746693559,-0.023983886480123756,0.9750775195957241,138.0
2023-19,-0.05178747596357085,1.0384231066385567,-0.021701767973976643,0.9351466277397412,132.0
2023-20,0.0719534964611722,1.0726433026219897,-0.04638963896716858,0.8671325493328771,126.0
2023-21,0.08504156522695126,0.9209297840410027,-0.11337629995210173,0.8718461852688277,153.0
2023-22,0.026334237596320184,0.9197558999073474,-0.07612486280876424,0.8325557142898943,150.0
2023-23,-0.04833510192547796,0.8250242167713295,0.02590347572040888,0.9887462752222246,127.0
2023-24,0.027813344364864868,1.0283801007867566,-0.0409937053889237,0.9682744146764897,154.0
2023-25,0.27013962496148974,1.1360015655227935,0.029611716545975057,1.158845248354418,140.0
2023-26,-0.07029432244397743,1.0015588526121386,0.13854061411965685,1.0758672815820751,175.0
2023-27,-0.11856425441349071,1.046416254429624,-0.03377534646457529,0.8985491486825639,95.0
2023-28,0.10100822762316601,0.8985692082561498,-0.11088252097299045,0.7283901593156961,142.0
2023-29,0.0370444114403131,0.9545430314070235,0.1222839252477076,1.0800855480018097,154.0
2023-30,0.09836177711098282,1.0088028967483988,-0.08514145476326737,0.760096765043399,130.0
2023-31,0.016686835144263962,1.0982388506528253,0.017084937183460897,0.9859791703136833,113.0
2023-32,-0.10569846506793859,1.0675154478826467,-0.1163375790373637,0.9820297317057384,109.0
2023-33,-0.038475081409644035,0.7189631395858401,0.22166822211325754,1.1881213782669389,89.0
2023-34,-0.10083727484067016,1.1429290980537936,-0.1315706265390687,0.6452885414974024,22.0
