,summary,Krise,Energiequelle,Energiewende,Folgen,word
ezb erhöh,2.145328344003298,0.0439651192962625,-0.03174754831876501,-0.08791371934409677,-0.09460796269820732,ezb erhöh
Leitzinsen,2.1450432751027178,0.043893261675106494,-0.03161466057555393,-0.08778083160088586,-0.09447507495499648,Leitzinsen
erhöh leitzins,2.1450432751027178,0.043893261675106494,-0.03161466057555393,-0.08778083160088586,-0.09447507495499648,erhöh leitzins
"0,75",1.8896463080124766,-0.03200729050147161,0.0951553935327805,0.03898922250744855,0.03229497915333796,"0,75"
"leitzins 0,75",1.8896463080124766,-0.03200729050147161,0.0951553935327805,0.03898922250744855,0.03229497915333796,"leitzins 0,75"
Prozentpunkte,2.2263937271049494,0.06346072019867027,-0.06883804724573485,-0.12500421827106667,-0.1316984616251773,Prozentpunkte
"0,75 prozentpunkt",1.8861311477431684,-0.03324236315040975,0.09701734717069975,0.040851176145367984,0.03415693279125729,"0,75 prozentpunkt"
Nächster,1.8758486069566336,-0.0368906648909847,0.10248391906286526,0.04631774803753354,0.03962350468342289,Nächster
prozentpunkt nächster,1.8758486069566336,-0.0368906648909847,0.10248391906286526,0.04631774803753354,0.03962350468342289,prozentpunkt nächster
Zins-Hammer,1.8706275011598337,-0.038763659325617365,0.10527112977830042,0.04910495875296851,0.04241071539885797,Zins-Hammer
nächster zins-hammer,1.8706275011598337,-0.038763659325617365,0.10527112977830042,0.04910495875296851,0.04241071539885797,nächster zins-hammer
EZB-Zinsentschei…,1.8559940826874242,-0.044088461967190594,0.11312462032225833,0.05695844929692671,0.050264205942816116,EZB-Zinsentschei…
/li ezb-zinsentschei…,1.8559940826874242,-0.044088461967190594,0.11312462032225833,0.05695844929692671,0.050264205942816116,/li ezb-zinsentschei…
ezb-zinsentschei… europa,1.8482615860460776,-0.046947888145331795,0.11729955238113318,0.06113338135580129,0.05443913800169061,ezb-zinsentschei… europa
Währungshüter,1.845095170327803,-0.04812810609941084,0.11901420747833875,0.06284803645300704,0.056153793098896364,Währungshüter
europa währungshüter,1.845095170327803,-0.04812810609941084,0.11901420747833875,0.06284803645300704,0.056153793098896364,europa währungshüter
währungshüter zieh,1.8399030496957425,-0.050075198671471276,0.12183218662401968,0.06566601559868765,0.058971772244577066,währungshüter zieh
zieh kampf,1.8364397230862173,-0.051382224078410234,0.12371630235974615,0.06755013133441427,0.0608558879803036,zieh kampf
Rekordinflation,2.0544121783546623,0.019746726219060304,0.011555304040610361,-0.044610866984721394,-0.05130511033883191,Rekordinflation
kampf rekordinflation,1.8312742587416337,-0.05334400845247268,0.12653302568407226,0.07036685465874054,0.0636726113046298,kampf rekordinflation
Zinszügel,1.8253865201548798,-0.05559839180172698,0.1297533099985669,0.07358713897323485,0.06689289561912444,Zinszügel
rekordinflation zinszügel,1.8253865201548798,-0.05559839180172698,0.1297533099985669,0.07358713897323485,0.06689289561912444,rekordinflation zinszügel
zinszügel kräftig,1.8226510929500985,-0.05665246981898621,0.13125298078464773,0.07508680975931577,0.06839256640520519,zinszügel kräftig
Rat,2.0730852856939217,0.024943550278239843,0.002507092673209589,-0.0536590783521222,-0.06035332170623288,Rat
der rat,1.8185301690940372,-0.05824853991056566,0.13351649106823235,0.07735032004290074,0.07065607668879005,der rat
rat europäisch,1.8165779687053785,-0.05900806619692769,0.13459057222473975,0.07842440119940805,0.07173015784529731,rat europäisch
europäisch zentralbank,1.8135461985122363,-0.06019200316812281,0.13626091227834813,0.08009474125301641,0.07340049789890586,europäisch zentralbank
zentralbank ezb,1.8106750408676275,-0.061318174599910805,0.137845339969495,0.08167916894416294,0.07498492559005247,zentralbank ezb
ezb beschließ,1.809610558552843,-0.06173693433567049,0.13843340536722568,0.08226723434189394,0.07557299098778336,ezb beschließ
beschließ donnerstag,1.8069394857784642,-0.062790663072196,0.13991054420247687,0.08374437317714492,0.07705012982303429,beschließ donnerstag
donnerstag weit,1.8038300108790855,-0.06402267810686613,0.14163287827610202,0.08546670725077023,0.07877246389665939,donnerstag weit
deutliche,1.9935535488067988,0.0019301233903521947,0.04162631729153748,-0.014539853733794359,-0.02123409708790504,deutliche
weit deutlich,1.8023433893831238,-0.06461373777779418,0.14245736529609287,0.08629119427076097,0.07959695091665035,weit deutlich
Zinsanhebung,1.8005446669201632,-0.06533065796167109,0.14345585461038304,0.08728968358505108,0.08059544023094062,Zinsanhebung
deutlich zinsanhebung,1.8005446669201632,-0.06533065796167109,0.14345585461038304,0.08728968358505108,0.08059544023094062,deutlich zinsanhebung
"0,7…",1.7977953995738358,-0.06643020882891654,0.14498393023997255,0.08881775921464069,0.08212351586053014,"0,7…"
"zinsanhebung 0,7…",1.7977953995738358,-0.06643020882891654,0.14498393023997255,0.08881775921464069,0.08212351586053014,"zinsanhebung 0,7…"
+8551,1.7968027974126348,-0.06682831809342,0.1455362045872209,0.08937003356188898,0.08267579020777835,+8551
"0,7… +8551",1.7968027974126348,-0.06682831809342,0.1455362045872209,0.08937003356188898,0.08267579020777835,"0,7… +8551"
+8551 chars,1.795830038620079,-0.06721904971580946,0.14607773435701596,0.0899115633316843,0.08321731997757374,+8551 chars
Neuer,1.9390433113404424,-0.015276132575420577,0.06935035351582133,0.013184182490489506,0.006489939136378834,Neuer
neu gesetzentwurf,1.9469596631421011,-0.012698706664192013,0.0652760577396643,0.00910988671433256,0.002415643360221763,neu gesetzentwurf
gesetzentwurf geb,1.9753321659255942,-0.0036832565631104313,0.050808496983669564,-0.005357674041662219,-0.012051917395773002,gesetzentwurf geb
Dezember-Hilfe,1.9995486267319806,0.003747868419406799,0.03862359801910329,-0.01754257300622856,-0.024236816360339024,Dezember-Hilfe
geb dezember-hilfe,1.9995486267319806,0.003747868419406799,0.03862359801910329,-0.01754257300622856,-0.024236816360339024,geb dezember-hilfe
dezember-hilfe die,2.039226238268577,0.015429737531996812,0.018974625534766767,-0.037191545490564935,-0.04388578884467543,dezember-hilfe die
die verbraucher,2.0523366443511217,0.01916156455355017,0.012566095919957724,-0.043600075105374184,-0.05029431845948473,die verbraucher
sehnen,2.514710997638974,0.12038931505505489,-0.19061281899933785,-0.24677899002466966,-0.2534732333787803,sehnen
verbraucher sehn,2.1015126970453415,0.032628067161256914,-0.01111235086723105,-0.06727852189256289,-0.07397276524667351,verbraucher sehn
Gesetz,1.9469596631421011,-0.012698706664192013,0.0652760577396643,0.00910988671433256,0.002415643360221763,Gesetz
sehn gesetz,1.9469596631421011,-0.012698706664192013,0.0652760577396643,0.00910988671433256,0.002415643360221763,sehn gesetz
herbei,2.22878309402683,0.06400832159320431,-0.06991067230502877,-0.12607684333036062,-0.13277108668447135,herbei
gesetz herbei,2.22878309402683,0.06400832159320431,-0.06991067230502877,-0.12607684333036062,-0.13277108668447135,gesetz herbei
herbei energiekrise,3.0965262892895944,0.1976201110273581,-0.3987358648874443,-0.45490203591277606,-0.4615962792668866,herbei energiekrise
energiekrise entlast,2.373934570592729,0.09472194312711138,-0.1330036685050178,-0.1891698395303497,-0.1958640828844603,energiekrise entlast
aufatmen,2.087529627966232,0.02888168619213365,-0.004436304205890984,-0.06060247523122285,-0.0672967185853335,aufatmen
nun aufatm,2.087529627966232,0.02888168619213365,-0.004436304205890984,-0.06060247523122285,-0.0672967185853335,nun aufatm
aufatm versorger,2.0489339441867975,0.018198921212325154,0.014225435810666594,-0.04194073521466515,-0.04863497856877581,aufatm versorger
versorger soll,2.0190968706652845,0.009577692224217683,0.028894748767123758,-0.027271422258207903,-0.0339656656123186,versorger soll
soll dezember,1.995132203209476,0.0024101618403266512,0.04083475105480981,-0.015331419970522068,-0.02202566332463265,soll dezember
übliche,1.9601688512209468,-0.008458854671843359,0.05851444836001255,0.0023482773346808162,-0.004345966019429773,übliche
dezember üblich,1.9601688512209468,-0.008458854671843359,0.05851444836001255,0.0023482773346808162,-0.004345966019429773,dezember üblich
üblich abschlagszahlung,1.9483439001082694,-0.01225085249020427,0.06456533673835617,0.00839916571302449,0.0017049223589138784,üblich abschlagszahlung
